age;type_employer;education;marital;occupation;relationship;race;sex;capital_gain;capital_loss;hr_per_week;country;income
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;Middle-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Divorced;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Widowed;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;high;Divorced;*;Other;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Self-employed;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-employed;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;Middle-America;<=50K
*;Unknown/without;low;Never-married;*;Other;White;Male;-1500;0;*;South-America;<=50K
*;Unknown/without;low;Separated;*;Other;White;Female;-1500;0;*;Middle-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Divorced;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;-1500;0;*;Middle-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;1977;*;North-America;>50K
*;Government;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;1500-3000;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Government;high;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Asian-Pac-Islander;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Government;high;Married-civ-spouse;*;Married;White;Male;12500-25000;0;*;North-America;>50K
*;Government;medium;Separated;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Separated;*;Other;Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Widowed;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;2415;*;North-America;>50K
*;Unknown/without;high;Never-married;*;Other;White;Female;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;high;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Government;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Government;high;Married-civ-spouse;*;Married;Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;12500-25000;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Divorced;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Asian-Pac-Islander;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;4500-7500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;1977;*;North-America;>50K
*;Government;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Widowed;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Divorced;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;medium;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;low;Never-married;*;Family;Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;1977;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;West-Europe;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Other;Male;-1500;0;*;Middle-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;medium;Divorced;*;Other;Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;low;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;7500-12500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;3000-4500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Widowed;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-employed;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Never-married;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;1977;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Other;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;Asian-Pac-Islander;Male;-1500;0;*;South-Asia;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Government;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Government;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Self-employed;high;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Divorced;*;Other;White;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White;Male;-1500;0;*;North-America;>50K
